"Experiment","Structure","Condition","Run","N","P","Signal","Noise","SignalFraction","Method","Mtry","ARI","NMI","Time"
"NUISANCE","BALANCED","N120_P64_S8",18,120,64,8,56,0.125,"kml3d",NA,0.414555550047097,0.417084211382634,5.65099999999984
"NUISANCE","BALANCED","N120_P64_S8",19,120,64,8,56,0.125,"longTAPIO",8,0.598842504922015,0.671451641013353,1.8769999999995
"NUISANCE","BALANCED","N120_P64_S8",19,120,64,8,56,0.125,"kml3d",NA,0.291171969816896,0.339087259403616,5.65100000000075
"NUISANCE","BALANCED","N120_P64_S8",20,120,64,8,56,0.125,"longTAPIO",8,0.602929852746856,0.643368579645519,1.72299999999996
"NUISANCE","BALANCED","N120_P64_S8",20,120,64,8,56,0.125,"kml3d",NA,0.440535290968877,0.486948268491216,5.68499999999949
"NUISANCE","BALANCED","N120_P100_S8",1,120,100,8,92,0.08,"longTAPIO",10,0.468201122004928,0.51097503467605,1.84400000000005
"NUISANCE","BALANCED","N120_P100_S8",1,120,100,8,92,0.08,"kml3d",NA,0.144818469712195,0.209345562450474,8.19799999999941
"NUISANCE","BALANCED","N120_P100_S8",2,120,100,8,92,0.08,"longTAPIO",10,0.533418503140637,0.583246175426139,1.89900000000034
"NUISANCE","BALANCED","N120_P100_S8",2,120,100,8,92,0.08,"kml3d",NA,0.237557032240965,0.27209208444513,8.59299999999985
"NUISANCE","BALANCED","N120_P100_S8",3,120,100,8,92,0.08,"longTAPIO",10,0.348518731768456,0.425278651470717,1.85199999999986
"NUISANCE","BALANCED","N120_P100_S8",3,120,100,8,92,0.08,"kml3d",NA,0.0897280637230909,0.116566503906044,8.38000000000011
"NUISANCE","BALANCED","N120_P100_S8",4,120,100,8,92,0.08,"longTAPIO",10,0.380525403602112,0.449407699015178,1.84200000000055
"NUISANCE","BALANCED","N120_P100_S8",4,120,100,8,92,0.08,"kml3d",NA,0.0838317484932249,0.0996594439382097,8.23700000000008
"NUISANCE","BALANCED","N120_P100_S8",5,120,100,8,92,0.08,"longTAPIO",10,0.489226132083938,0.512586822847006,1.84599999999955
"NUISANCE","BALANCED","N120_P100_S8",5,120,100,8,92,0.08,"kml3d",NA,0.106954732385205,0.168716802596734,8.42499999999927
"NUISANCE","BALANCED","N120_P100_S8",6,120,100,8,92,0.08,"longTAPIO",10,0.515825627476882,0.573230294493667,1.84900000000016
"NUISANCE","BALANCED","N120_P100_S8",6,120,100,8,92,0.08,"kml3d",NA,0.0848788307343807,0.128627758599892,8.87299999999959
"NUISANCE","BALANCED","N120_P100_S8",7,120,100,8,92,0.08,"longTAPIO",10,0.533245473657787,0.548411202190423,2.02400000000034
"NUISANCE","BALANCED","N120_P100_S8",7,120,100,8,92,0.08,"kml3d",NA,0.178717352471449,0.189589544453534,8.88799999999992
"NUISANCE","BALANCED","N120_P100_S8",8,120,100,8,92,0.08,"longTAPIO",10,0.506560335033748,0.566025609789199,1.87599999999929
"NUISANCE","BALANCED","N120_P100_S8",8,120,100,8,92,0.08,"kml3d",NA,0.192479371091928,0.208479440211849,7.84400000000005
"NUISANCE","BALANCED","N120_P100_S8",9,120,100,8,92,0.08,"longTAPIO",10,0.372028790664069,0.366466552126252,1.72400000000016
"NUISANCE","BALANCED","N120_P100_S8",9,120,100,8,92,0.08,"kml3d",NA,0.135548400143108,0.202279184947409,7.8149999999996
"NUISANCE","BALANCED","N120_P100_S8",10,120,100,8,92,0.08,"longTAPIO",10,0.480571274250579,0.532591962124591,1.74300000000039
"NUISANCE","BALANCED","N120_P100_S8",10,120,100,8,92,0.08,"kml3d",NA,0.207145123348987,0.210420235131366,7.69799999999941
"NUISANCE","BALANCED","N120_P100_S8",11,120,100,8,92,0.08,"longTAPIO",10,0.398222702278083,0.480355423962751,1.71999999999935
"NUISANCE","BALANCED","N120_P100_S8",11,120,100,8,92,0.08,"kml3d",NA,0.21633749791265,0.29271510923981,8.17199999999957
"NUISANCE","BALANCED","N120_P100_S8",12,120,100,8,92,0.08,"longTAPIO",10,0.562880655050986,0.598529410641213,1.72100000000046
"NUISANCE","BALANCED","N120_P100_S8",12,120,100,8,92,0.08,"kml3d",NA,0.193182939703978,0.245292579683883,7.67000000000007
"NUISANCE","BALANCED","N120_P100_S8",13,120,100,8,92,0.08,"longTAPIO",10,0.336820187397749,0.379785976140979,1.86399999999958
"NUISANCE","BALANCED","N120_P100_S8",13,120,100,8,92,0.08,"kml3d",NA,0.050888063236345,0.109857844043788,9.02399999999943
"NUISANCE","BALANCED","N120_P100_S8",14,120,100,8,92,0.08,"longTAPIO",10,0.494521857709369,0.562767894029341,1.74600000000009
"NUISANCE","BALANCED","N120_P100_S8",14,120,100,8,92,0.08,"kml3d",NA,0.130820178984243,0.153601892263588,7.8739999999998
"NUISANCE","BALANCED","N120_P100_S8",15,120,100,8,92,0.08,"longTAPIO",10,0.7523744463298,0.796383859301679,1.96399999999994
"NUISANCE","BALANCED","N120_P100_S8",15,120,100,8,92,0.08,"kml3d",NA,0.195139292675799,0.219251166397359,9.25799999999981
"NUISANCE","BALANCED","N120_P100_S8",16,120,100,8,92,0.08,"longTAPIO",10,0.372196432175628,0.403796063787419,2.11800000000039
"NUISANCE","BALANCED","N120_P100_S8",16,120,100,8,92,0.08,"kml3d",NA,0.199066466207475,0.208865840686006,7.75600000000031
"NUISANCE","BALANCED","N120_P100_S8",17,120,100,8,92,0.08,"longTAPIO",10,0.354961300463599,0.44548860080634,1.73299999999927
"NUISANCE","BALANCED","N120_P100_S8",17,120,100,8,92,0.08,"kml3d",NA,0.0963729745498263,0.162087966505673,7.69400000000041
"NUISANCE","BALANCED","N120_P100_S8",18,120,100,8,92,0.08,"longTAPIO",10,0.654036901210405,0.677640253658476,1.93000000000029
"NUISANCE","BALANCED","N120_P100_S8",18,120,100,8,92,0.08,"kml3d",NA,0.148437605126259,0.169004661104029,7.74299999999948
"NUISANCE","BALANCED","N120_P100_S8",19,120,100,8,92,0.08,"longTAPIO",10,0.517924752084829,0.571593517591678,1.72800000000007
"NUISANCE","BALANCED","N120_P100_S8",19,120,100,8,92,0.08,"kml3d",NA,0.118984286340465,0.161775377242636,7.85500000000047
"NUISANCE","BALANCED","N120_P100_S8",20,120,100,8,92,0.08,"longTAPIO",10,0.471875245379022,0.541835934574635,1.72800000000007
"NUISANCE","BALANCED","N120_P100_S8",20,120,100,8,92,0.08,"kml3d",NA,0.0920471281296024,0.13609284988302,7.69399999999951
"NUISANCE","IMBALANCED","N120_P8_S8",1,120,8,8,0,1,"longTAPIO",3,0.448418692438029,0.605449424175405,1.39800000000014
"NUISANCE","IMBALANCED","N120_P8_S8",1,120,8,8,0,1,"kml3d",NA,0.411480206536082,0.559853869320711,0.465000000000146
"NUISANCE","IMBALANCED","N120_P8_S8",2,120,8,8,0,1,"longTAPIO",3,0.221412915937922,0.356894527578363,1.53799999999956
"NUISANCE","IMBALANCED","N120_P8_S8",2,120,8,8,0,1,"kml3d",NA,0.262447252495822,0.390255619651445,0.465000000000146
"NUISANCE","IMBALANCED","N120_P8_S8",3,120,8,8,0,1,"longTAPIO",3,0.342428634444514,0.483997622760837,1.39099999999962
"NUISANCE","IMBALANCED","N120_P8_S8",3,120,8,8,0,1,"kml3d",NA,0.266989372473193,0.388624344752519,0.460999999999331
"NUISANCE","IMBALANCED","N120_P8_S8",4,120,8,8,0,1,"longTAPIO",3,0.505831737461913,0.646142401831193,1.38500000000022
"NUISANCE","IMBALANCED","N120_P8_S8",4,120,8,8,0,1,"kml3d",NA,0.519959060164212,0.637339120237155,0.460000000000036
"NUISANCE","IMBALANCED","N120_P8_S8",5,120,8,8,0,1,"longTAPIO",3,0.420422525438015,0.55962227103217,1.36400000000049
"NUISANCE","IMBALANCED","N120_P8_S8",5,120,8,8,0,1,"kml3d",NA,0.542896767905126,0.575268862352172,0.472999999999956
"NUISANCE","IMBALANCED","N120_P8_S8",6,120,8,8,0,1,"longTAPIO",3,0.204407057419511,0.356223834088814,1.39899999999943
"NUISANCE","IMBALANCED","N120_P8_S8",6,120,8,8,0,1,"kml3d",NA,0.22290977267232,0.358609184089857,0.458999999999833
"NUISANCE","IMBALANCED","N120_P8_S8",7,120,8,8,0,1,"longTAPIO",3,0.539361896626344,0.648416524309855,1.38699999999972
"NUISANCE","IMBALANCED","N120_P8_S8",7,120,8,8,0,1,"kml3d",NA,0.449539451388221,0.549435345338358,0.472999999999956
"NUISANCE","IMBALANCED","N120_P8_S8",8,120,8,8,0,1,"longTAPIO",3,0.540963574696439,0.621875217707212,1.37800000000061
"NUISANCE","IMBALANCED","N120_P8_S8",8,120,8,8,0,1,"kml3d",NA,0.481313076215828,0.55343484340276,0.462999999999738
"NUISANCE","IMBALANCED","N120_P8_S8",9,120,8,8,0,1,"longTAPIO",3,0.229807891696537,0.431653673987473,1.38700000000063
"NUISANCE","IMBALANCED","N120_P8_S8",9,120,8,8,0,1,"kml3d",NA,0.178448813223521,0.287827335631559,0.461999999999534
"NUISANCE","IMBALANCED","N120_P8_S8",10,120,8,8,0,1,"longTAPIO",3,0.538650829198372,0.68160388698865,1.38000000000011
"NUISANCE","IMBALANCED","N120_P8_S8",10,120,8,8,0,1,"kml3d",NA,0.555757847688405,0.66467855650736,0.467000000000553
"NUISANCE","IMBALANCED","N120_P8_S8",11,120,8,8,0,1,"longTAPIO",3,0.175686851555354,0.33068456763793,1.3769999999995
"NUISANCE","IMBALANCED","N120_P8_S8",11,120,8,8,0,1,"kml3d",NA,0.188254842063047,0.307973981735129,0.457999999999629
"NUISANCE","IMBALANCED","N120_P8_S8",12,120,8,8,0,1,"longTAPIO",3,0.343454187175856,0.453262984074171,1.49200000000019
"NUISANCE","IMBALANCED","N120_P8_S8",12,120,8,8,0,1,"kml3d",NA,0.230956283136711,0.312998245028665,0.511000000000422
"NUISANCE","IMBALANCED","N120_P8_S8",13,120,8,8,0,1,"longTAPIO",3,0.260563569362983,0.469157844583365,1.52800000000025
"NUISANCE","IMBALANCED","N120_P8_S8",13,120,8,8,0,1,"kml3d",NA,0.278799999482892,0.379336895844827,0.460000000000036
"NUISANCE","IMBALANCED","N120_P8_S8",14,120,8,8,0,1,"longTAPIO",3,0.805630102833654,0.802268331576307,1.39099999999962
"NUISANCE","IMBALANCED","N120_P8_S8",14,120,8,8,0,1,"kml3d",NA,0.617039646700217,0.662911953257671,0.480999999999767
"NUISANCE","IMBALANCED","N120_P8_S8",15,120,8,8,0,1,"longTAPIO",3,0.546529034250746,0.649255207381234,1.39899999999943
"NUISANCE","IMBALANCED","N120_P8_S8",15,120,8,8,0,1,"kml3d",NA,0.489842979201337,0.600186487319013,0.462999999999738
"NUISANCE","IMBALANCED","N120_P8_S8",16,120,8,8,0,1,"longTAPIO",3,0.28194922703366,0.430224440944752,1.39599999999973
"NUISANCE","IMBALANCED","N120_P8_S8",16,120,8,8,0,1,"kml3d",NA,0.339890091858374,0.432291456168086,0.465000000000146
"NUISANCE","IMBALANCED","N120_P8_S8",17,120,8,8,0,1,"longTAPIO",3,0.439118573004531,0.593968168139114,1.39599999999973
"NUISANCE","IMBALANCED","N120_P8_S8",17,120,8,8,0,1,"kml3d",NA,0.413744147123268,0.514762032246925,0.474999999999454
"NUISANCE","IMBALANCED","N120_P8_S8",18,120,8,8,0,1,"longTAPIO",3,0.367611152833753,0.51910082960762,1.40100000000075
"NUISANCE","IMBALANCED","N120_P8_S8",18,120,8,8,0,1,"kml3d",NA,0.40664346177484,0.529464909266306,0.462999999999738
"NUISANCE","IMBALANCED","N120_P8_S8",19,120,8,8,0,1,"longTAPIO",3,0.418776210817875,0.560823710993978,1.38799999999992
"NUISANCE","IMBALANCED","N120_P8_S8",19,120,8,8,0,1,"kml3d",NA,0.331787833584575,0.428338567417579,0.466999999999643
"NUISANCE","IMBALANCED","N120_P8_S8",20,120,8,8,0,1,"longTAPIO",3,0.589255427463268,0.732814827971342,1.40300000000025
"NUISANCE","IMBALANCED","N120_P8_S8",20,120,8,8,0,1,"kml3d",NA,0.518200416131834,0.631194972070635,0.462999999999738
"NUISANCE","IMBALANCED","N120_P16_S8",1,120,16,8,8,0.5,"longTAPIO",4,0.517756165194243,0.637891353919454,1.4380000000001
"NUISANCE","IMBALANCED","N120_P16_S8",1,120,16,8,8,0.5,"kml3d",NA,0.366281307049364,0.429716334128092,0.677999999999884
"NUISANCE","IMBALANCED","N120_P16_S8",2,120,16,8,8,0.5,"longTAPIO",4,0.410674269565093,0.586604628875724,1.42399999999998
"NUISANCE","IMBALANCED","N120_P16_S8",2,120,16,8,8,0.5,"kml3d",NA,0.169223095733969,0.289674576520406,0.673999999999978
"NUISANCE","IMBALANCED","N120_P16_S8",3,120,16,8,8,0.5,"longTAPIO",4,0.567001874586984,0.713710849538939,1.56700000000001
"NUISANCE","IMBALANCED","N120_P16_S8",3,120,16,8,8,0.5,"kml3d",NA,0.220662767302882,0.333380223253398,0.681999999999789
"NUISANCE","IMBALANCED","N120_P16_S8",4,120,16,8,8,0.5,"longTAPIO",4,0.490863846818725,0.621130191624838,1.4380000000001
"NUISANCE","IMBALANCED","N120_P16_S8",4,120,16,8,8,0.5,"kml3d",NA,0.202196196506454,0.322507152401383,0.681999999999789
"NUISANCE","IMBALANCED","N120_P16_S8",5,120,16,8,8,0.5,"longTAPIO",4,0.241230826905847,0.446066437575534,1.42500000000018
"NUISANCE","IMBALANCED","N120_P16_S8",5,120,16,8,8,0.5,"kml3d",NA,0.307598328418815,0.407865025268816,0.684999999999491
"NUISANCE","IMBALANCED","N120_P16_S8",6,120,16,8,8,0.5,"longTAPIO",4,0.242066814190463,0.423224711505099,1.4360000000006
"NUISANCE","IMBALANCED","N120_P16_S8",6,120,16,8,8,0.5,"kml3d",NA,0.245539772366456,0.370760852622211,0.672999999999774
"NUISANCE","IMBALANCED","N120_P16_S8",7,120,16,8,8,0.5,"longTAPIO",4,0.296702281837089,0.48686881248917,1.4409999999998
"NUISANCE","IMBALANCED","N120_P16_S8",7,120,16,8,8,0.5,"kml3d",NA,0.331438981603209,0.462871173308515,0.680000000000291
"NUISANCE","IMBALANCED","N120_P16_S8",8,120,16,8,8,0.5,"longTAPIO",4,0.321775737122493,0.437299642071495,1.4380000000001
"NUISANCE","IMBALANCED","N120_P16_S8",8,120,16,8,8,0.5,"kml3d",NA,0.236524073422172,0.303752690289599,0.685999999999694
"NUISANCE","IMBALANCED","N120_P16_S8",9,120,16,8,8,0.5,"longTAPIO",4,0.477437098647391,0.615667134365846,1.65099999999984
"NUISANCE","IMBALANCED","N120_P16_S8",9,120,16,8,8,0.5,"kml3d",NA,0.46026460734532,0.561143503672111,0.7549999999992
"NUISANCE","IMBALANCED","N120_P16_S8",10,120,16,8,8,0.5,"longTAPIO",4,0.559317667155755,0.689265985727599,1.53799999999956
"NUISANCE","IMBALANCED","N120_P16_S8",10,120,16,8,8,0.5,"kml3d",NA,0.355776109553184,0.47187507946452,0.730999999999767
"NUISANCE","IMBALANCED","N120_P16_S8",11,120,16,8,8,0.5,"longTAPIO",4,0.338038386858339,0.529406155381301,1.73999999999978
"NUISANCE","IMBALANCED","N120_P16_S8",11,120,16,8,8,0.5,"kml3d",NA,0.291216781511195,0.441153283027604,0.739000000000487
"NUISANCE","IMBALANCED","N120_P16_S8",12,120,16,8,8,0.5,"longTAPIO",4,0.363303844085205,0.486174547717163,1.59900000000016
"NUISANCE","IMBALANCED","N120_P16_S8",12,120,16,8,8,0.5,"kml3d",NA,0.27662067176856,0.364943582368109,0.707999999999629
"NUISANCE","IMBALANCED","N120_P16_S8",13,120,16,8,8,0.5,"longTAPIO",4,0.358546047811505,0.499883243885837,1.85000000000036
"NUISANCE","IMBALANCED","N120_P16_S8",13,120,16,8,8,0.5,"kml3d",NA,0.209351831500283,0.35102950787861,0.712000000000444
"NUISANCE","IMBALANCED","N120_P16_S8",14,120,16,8,8,0.5,"longTAPIO",4,0.554448002940924,0.617863811319273,1.42799999999988
"NUISANCE","IMBALANCED","N120_P16_S8",14,120,16,8,8,0.5,"kml3d",NA,0.271615058427441,0.382188614235757,0.683999999999287
"NUISANCE","IMBALANCED","N120_P16_S8",15,120,16,8,8,0.5,"longTAPIO",4,0.302569146064089,0.424642276633025,1.42799999999988
"NUISANCE","IMBALANCED","N120_P16_S8",15,120,16,8,8,0.5,"kml3d",NA,0.312584802946117,0.40709060420967,0.731999999999971
"NUISANCE","IMBALANCED","N120_P16_S8",16,120,16,8,8,0.5,"longTAPIO",4,0.390842832519509,0.549898421093377,1.67200000000048
"NUISANCE","IMBALANCED","N120_P16_S8",16,120,16,8,8,0.5,"kml3d",NA,0.334508407006146,0.461363874441537,0.738999999999578
"NUISANCE","IMBALANCED","N120_P16_S8",17,120,16,8,8,0.5,"longTAPIO",4,0.665097977242373,0.661094414157454,1.64700000000084
"NUISANCE","IMBALANCED","N120_P16_S8",17,120,16,8,8,0.5,"kml3d",NA,0.725389484851792,0.71677118708555,0.699000000000524
"NUISANCE","IMBALANCED","N120_P16_S8",18,120,16,8,8,0.5,"longTAPIO",4,0.291787084369486,0.443266635248603,1.80400000000009
"NUISANCE","IMBALANCED","N120_P16_S8",18,120,16,8,8,0.5,"kml3d",NA,0.338191992633542,0.553638995299592,0.701000000000022
"NUISANCE","IMBALANCED","N120_P16_S8",19,120,16,8,8,0.5,"longTAPIO",4,0.325525627962726,0.401533845859274,2.03700000000026
"NUISANCE","IMBALANCED","N120_P16_S8",19,120,16,8,8,0.5,"kml3d",NA,0.0838449975122535,0.142203617095276,1.01300000000083
"NUISANCE","IMBALANCED","N120_P16_S8",20,120,16,8,8,0.5,"longTAPIO",4,0.343941687023086,0.481545111968926,1.83700000000044
"NUISANCE","IMBALANCED","N120_P16_S8",20,120,16,8,8,0.5,"kml3d",NA,0.30561912053163,0.355989898681428,0.739000000000487
"NUISANCE","IMBALANCED","N120_P32_S8",1,120,32,8,24,0.25,"longTAPIO",6,0.491604113641433,0.623665252850453,1.71500000000015
"NUISANCE","IMBALANCED","N120_P32_S8",1,120,32,8,24,0.25,"kml3d",NA,0.419694839169716,0.46632739771534,1.55600000000049
"NUISANCE","IMBALANCED","N120_P32_S8",2,120,32,8,24,0.25,"longTAPIO",6,0.393039105104461,0.643672625706925,1.77700000000004
"NUISANCE","IMBALANCED","N120_P32_S8",2,120,32,8,24,0.25,"kml3d",NA,0.14197670568665,0.305898255932142,1.57600000000002
"NUISANCE","IMBALANCED","N120_P32_S8",3,120,32,8,24,0.25,"longTAPIO",6,0.285963539854499,0.515027099389555,1.60999999999967
"NUISANCE","IMBALANCED","N120_P32_S8",3,120,32,8,24,0.25,"kml3d",NA,0.126910765532476,0.131873780496574,1.53999999999996
"NUISANCE","IMBALANCED","N120_P32_S8",4,120,32,8,24,0.25,"longTAPIO",6,0.581290317466446,0.625871773003916,1.53799999999956
"NUISANCE","IMBALANCED","N120_P32_S8",4,120,32,8,24,0.25,"kml3d",NA,0.257950206816057,0.349318989509917,1.52599999999984
"NUISANCE","IMBALANCED","N120_P32_S8",5,120,32,8,24,0.25,"longTAPIO",6,0.341196389193159,0.509122646084659,1.54099999999926
"NUISANCE","IMBALANCED","N120_P32_S8",5,120,32,8,24,0.25,"kml3d",NA,0.31516031232383,0.399726921891095,1.58299999999963
"NUISANCE","IMBALANCED","N120_P32_S8",6,120,32,8,24,0.25,"longTAPIO",6,0.322933743833695,0.457884726643593,1.5010000000002
"NUISANCE","IMBALANCED","N120_P32_S8",6,120,32,8,24,0.25,"kml3d",NA,0.283261571370196,0.351720749939638,1.59300000000076
"NUISANCE","IMBALANCED","N120_P32_S8",7,120,32,8,24,0.25,"longTAPIO",6,0.464908775641284,0.577908106393972,1.53700000000026
"NUISANCE","IMBALANCED","N120_P32_S8",7,120,32,8,24,0.25,"kml3d",NA,0.207894682976844,0.272978245150959,1.59499999999935
"NUISANCE","IMBALANCED","N120_P32_S8",8,120,32,8,24,0.25,"longTAPIO",6,0.261916849479739,0.369137841888032,1.61300000000028
"NUISANCE","IMBALANCED","N120_P32_S8",8,120,32,8,24,0.25,"kml3d",NA,0.166460638289317,0.211005597143792,1.64400000000023
"NUISANCE","IMBALANCED","N120_P32_S8",9,120,32,8,24,0.25,"longTAPIO",6,0.348473837776371,0.433896337263626,1.90700000000015
"NUISANCE","IMBALANCED","N120_P32_S8",9,120,32,8,24,0.25,"kml3d",NA,0.0937466178237626,0.169083660771273,1.66100000000006
"NUISANCE","IMBALANCED","N120_P32_S8",10,120,32,8,24,0.25,"longTAPIO",6,0.540520841816109,0.635638505013567,1.75
"NUISANCE","IMBALANCED","N120_P32_S8",10,120,32,8,24,0.25,"kml3d",NA,0.16538008437073,0.225605938921543,1.68399999999929
"NUISANCE","IMBALANCED","N120_P32_S8",11,120,32,8,24,0.25,"longTAPIO",6,0.279169520599761,0.418382696636913,1.73399999999947
"NUISANCE","IMBALANCED","N120_P32_S8",11,120,32,8,24,0.25,"kml3d",NA,0.193151800877276,0.269987043025828,1.65799999999945
"NUISANCE","IMBALANCED","N120_P32_S8",12,120,32,8,24,0.25,"longTAPIO",6,0.375704210658098,0.567135821043979,1.67100000000028
"NUISANCE","IMBALANCED","N120_P32_S8",12,120,32,8,24,0.25,"kml3d",NA,0.228499146926705,0.311617391822537,1.6190000000006
"NUISANCE","IMBALANCED","N120_P32_S8",13,120,32,8,24,0.25,"longTAPIO",6,0.368918386860903,0.52515556313668,1.53200000000015
"NUISANCE","IMBALANCED","N120_P32_S8",13,120,32,8,24,0.25,"kml3d",NA,0.23171469876194,0.303266038954818,1.56999999999971
"NUISANCE","IMBALANCED","N120_P32_S8",14,120,32,8,24,0.25,"longTAPIO",6,0.383915028080218,0.509062864123197,1.61599999999999
"NUISANCE","IMBALANCED","N120_P32_S8",14,120,32,8,24,0.25,"kml3d",NA,0.156676349444709,0.196760675678468,1.59299999999985
"NUISANCE","IMBALANCED","N120_P32_S8",15,120,32,8,24,0.25,"longTAPIO",6,0.242570381760931,0.429821627982454,1.55999999999949
"NUISANCE","IMBALANCED","N120_P32_S8",15,120,32,8,24,0.25,"kml3d",NA,0.280286154554429,0.34816943067838,1.61899999999969
"NUISANCE","IMBALANCED","N120_P32_S8",16,120,32,8,24,0.25,"longTAPIO",6,0.263115021986293,0.379934665380005,1.72400000000016
"NUISANCE","IMBALANCED","N120_P32_S8",16,120,32,8,24,0.25,"kml3d",NA,0.198356482104506,0.288866823794107,1.59000000000015
"NUISANCE","IMBALANCED","N120_P32_S8",17,120,32,8,24,0.25,"longTAPIO",6,0.359586188735172,0.48794512698483,1.52199999999993
"NUISANCE","IMBALANCED","N120_P32_S8",17,120,32,8,24,0.25,"kml3d",NA,0.097717537817182,0.170532760160105,1.53400000000056
"NUISANCE","IMBALANCED","N120_P32_S8",18,120,32,8,24,0.25,"longTAPIO",6,0.486121574398077,0.641546854789708,1.54600000000028
"NUISANCE","IMBALANCED","N120_P32_S8",18,120,32,8,24,0.25,"kml3d",NA,0.626906654292659,0.622569397470909,1.65499999999975
"NUISANCE","IMBALANCED","N120_P32_S8",19,120,32,8,24,0.25,"longTAPIO",6,0.404420263422738,0.55031756168463,1.64399999999932
"NUISANCE","IMBALANCED","N120_P32_S8",19,120,32,8,24,0.25,"kml3d",NA,0.146043886586946,0.251880356146383,1.62700000000041
"NUISANCE","IMBALANCED","N120_P32_S8",20,120,32,8,24,0.25,"longTAPIO",6,0.493174476746759,0.616187401102791,1.6299999999992
"NUISANCE","IMBALANCED","N120_P32_S8",20,120,32,8,24,0.25,"kml3d",NA,0.329625274034034,0.394712809692649,1.65200000000004
"NUISANCE","IMBALANCED","N120_P64_S8",1,120,64,8,56,0.125,"longTAPIO",8,0.285881910159623,0.429658286401493,1.86099999999988
"NUISANCE","IMBALANCED","N120_P64_S8",1,120,64,8,56,0.125,"kml3d",NA,-0.0129391150983748,0.0395617458468727,5.94599999999991
"NUISANCE","IMBALANCED","N120_P64_S8",2,120,64,8,56,0.125,"longTAPIO",8,0.255075033996469,0.374192926552989,1.79099999999926
"NUISANCE","IMBALANCED","N120_P64_S8",2,120,64,8,56,0.125,"kml3d",NA,0.0547045684441707,0.119672972079453,5.76800000000003
"NUISANCE","IMBALANCED","N120_P64_S8",3,120,64,8,56,0.125,"longTAPIO",8,0.311497159501828,0.384013421188815,1.85800000000017
"NUISANCE","IMBALANCED","N120_P64_S8",3,120,64,8,56,0.125,"kml3d",NA,0.169456544396074,0.181272896779128,5.79099999999926
"NUISANCE","IMBALANCED","N120_P64_S8",4,120,64,8,56,0.125,"longTAPIO",8,0.176275711690642,0.224187081382171,1.83600000000024
"NUISANCE","IMBALANCED","N120_P64_S8",4,120,64,8,56,0.125,"kml3d",NA,0.123269574688873,0.140147032866428,5.57400000000052
"NUISANCE","IMBALANCED","N120_P64_S8",5,120,64,8,56,0.125,"longTAPIO",8,0.25958047066047,0.269447735469702,1.61799999999948
"NUISANCE","IMBALANCED","N120_P64_S8",5,120,64,8,56,0.125,"kml3d",NA,0.111371585469136,0.125379199506171,5.85599999999977
"NUISANCE","IMBALANCED","N120_P64_S8",6,120,64,8,56,0.125,"longTAPIO",8,0.411601773618681,0.443343832436393,1.76900000000023
"NUISANCE","IMBALANCED","N120_P64_S8",6,120,64,8,56,0.125,"kml3d",NA,0.217581465319055,0.200567041909786,5.40899999999965
"NUISANCE","IMBALANCED","N120_P64_S8",7,120,64,8,56,0.125,"longTAPIO",8,0.351845738861433,0.515824108219898,1.64100000000053
"NUISANCE","IMBALANCED","N120_P64_S8",7,120,64,8,56,0.125,"kml3d",NA,0.165171486858919,0.161920698577533,5.34500000000025
"NUISANCE","IMBALANCED","N120_P64_S8",8,120,64,8,56,0.125,"longTAPIO",8,0.113517796657661,0.201867039350367,1.63000000000011
"NUISANCE","IMBALANCED","N120_P64_S8",8,120,64,8,56,0.125,"kml3d",NA,0.058676981953815,0.0971250909681653,5.39599999999973
"NUISANCE","IMBALANCED","N120_P64_S8",9,120,64,8,56,0.125,"longTAPIO",8,0.306656815065598,0.329670677860448,1.80400000000009
"NUISANCE","IMBALANCED","N120_P64_S8",9,120,64,8,56,0.125,"kml3d",NA,0.051486613149359,0.095850399702995,5.68199999999979
"NUISANCE","IMBALANCED","N120_P64_S8",10,120,64,8,56,0.125,"longTAPIO",8,0.189872248698419,0.338981085379486,1.69200000000001
"NUISANCE","IMBALANCED","N120_P64_S8",10,120,64,8,56,0.125,"kml3d",NA,0.0775156782383594,0.118630829863698,5.63900000000012
"NUISANCE","IMBALANCED","N120_P64_S8",11,120,64,8,56,0.125,"longTAPIO",8,0.232606723998204,0.291684395089584,1.76499999999942
"NUISANCE","IMBALANCED","N120_P64_S8",11,120,64,8,56,0.125,"kml3d",NA,0.133718877618232,0.169693777374382,5.98199999999997
"NUISANCE","IMBALANCED","N120_P64_S8",12,120,64,8,56,0.125,"longTAPIO",8,0.195350574346175,0.347370134826858,1.80499999999938
"NUISANCE","IMBALANCED","N120_P64_S8",12,120,64,8,56,0.125,"kml3d",NA,0.18928046369344,0.275686581581648,5.64099999999962
"NUISANCE","IMBALANCED","N120_P64_S8",13,120,64,8,56,0.125,"longTAPIO",8,0.252321217532507,0.328198709856729,1.85999999999967
"NUISANCE","IMBALANCED","N120_P64_S8",13,120,64,8,56,0.125,"kml3d",NA,0.203207017387111,0.201610248117808,5.72499999999945
"NUISANCE","IMBALANCED","N120_P64_S8",14,120,64,8,56,0.125,"longTAPIO",8,0.323466803137976,0.423513245967378,1.61800000000039
"NUISANCE","IMBALANCED","N120_P64_S8",14,120,64,8,56,0.125,"kml3d",NA,0.135415580447879,0.177660426360425,5.5610000000006
"NUISANCE","IMBALANCED","N120_P64_S8",15,120,64,8,56,0.125,"longTAPIO",8,0.203066365717327,0.353207258985079,1.63400000000001
