"run","visit","cluster","feature","incremental_importance"
27,2,2,"y1",-0.0312173616331609
27,2,2,"y2",0.00797394121139972
27,2,2,"y3",0.040852108956829
27,2,2,"y4",0.0410766333792502
27,2,2,"y5",-0.0141298264484248
27,2,3,"y1",-0.0120625759953631
27,2,3,"y2",0.0123599355113918
27,2,3,"y3",0.0445782043932145
27,2,3,"y4",0.024579624880273
27,2,3,"y5",-0.000394090828991445
27,2,4,"y1",0.015835261510724
27,2,4,"y2",-0.0126975158901113
27,2,4,"y3",0.0728801824677733
27,2,4,"y4",0.00115699888141996
27,2,4,"y5",0.0233245312919554
27,3,1,"y1",-0.00968468739445372
27,3,1,"y2",0.0218405546090024
27,3,1,"y3",-0.0952863808876749
27,3,1,"y4",-0.0498384213628782
27,3,1,"y5",-0.00141550917877642
27,3,2,"y1",-0.00558390815065901
27,3,2,"y2",-0.0343172578973615
27,3,2,"y3",-0.0449845753619735
27,3,2,"y4",-0.0294959745958109
27,3,2,"y5",-0.105477974032338
27,3,3,"y1",0.00151612238747734
27,3,3,"y2",0.0435223998801525
27,3,3,"y3",-0.0336737695868571
27,3,3,"y4",0.00408156661370951
27,3,3,"y5",0.0124754330161987
27,3,4,"y1",0.000104444483465804
27,3,4,"y2",0.00737669935837659
27,3,4,"y3",0.0431243742165005
27,3,4,"y4",0.042909010290075
27,3,4,"y5",-0.0153195109956822
27,4,1,"y1",0.0633752839968162
27,4,1,"y2",0.00252043817297865
27,4,1,"y3",0.0800923854052142
27,4,1,"y4",0.0661117337249164
27,4,1,"y5",0.0183933129594992
27,4,2,"y1",0.056945963156785
27,4,2,"y2",-0.00804362709071849
27,4,2,"y3",0.0434640871518565
27,4,2,"y4",0.0559494433798946
27,4,2,"y5",0.0309521998341989
27,4,3,"y1",0.0153104679926125
27,4,3,"y2",0.020007897175834
27,4,3,"y3",0.026016982746117
27,4,3,"y4",0.00826689712715611
27,4,3,"y5",0.0677773168305449
27,4,4,"y1",0.0201543879092893
27,4,4,"y2",-0.000659512902027259
27,4,4,"y3",0.0347555110444075
27,4,4,"y4",0.00142458825476088
27,4,4,"y5",0.0190618797667456
27,5,1,"y1",0.0444180110775075
27,5,1,"y2",-0.0058748941029384
27,5,1,"y3",0.0242632397161019
27,5,1,"y4",0.0214190469710401
27,5,1,"y5",0.0414703596743234
27,5,2,"y1",0.0316296457295753
27,5,2,"y2",-0.0517852661405467
27,5,2,"y3",-0.010885915078618
27,5,2,"y4",0.0202216618218607
27,5,2,"y5",0.0218846873586244
27,5,3,"y1",-0.00959450058908862
27,5,3,"y2",-0.0124327117022829
27,5,3,"y3",0.0187929507711457
27,5,3,"y4",0.0267637964142803
27,5,3,"y5",0.0380643509851457
27,5,4,"y1",-0.00623379098139887
27,5,4,"y2",0.0180479620698815
27,5,4,"y3",-0.000118188935397279
27,5,4,"y4",-0.0263604217740936
27,5,4,"y5",0.0139001598614307
27,6,1,"y1",0.00624095025085791
27,6,1,"y2",0.00525623512010254
27,6,1,"y3",0.0295515314719748
27,6,1,"y4",-0.00300313546687192
27,6,1,"y5",-0.00701360922095273
27,6,2,"y1",0.0533966644417859
27,6,2,"y2",0.00403535616848927
27,6,2,"y3",0.0489849653519359
27,6,2,"y4",-0.00964914006426021
27,6,2,"y5",-0.0131569168452607
27,6,3,"y1",0.0107691390642111
27,6,3,"y2",0.00597631212113703
27,6,3,"y3",0.0196481701387876
27,6,3,"y4",-0.0219187480969618
27,6,3,"y5",0.0302451920373547
27,6,4,"y1",0.0132202560282597
27,6,4,"y2",0.0316632403847288
27,6,4,"y3",0.0253006751481253
27,6,4,"y4",-0.00578932955030864
27,6,4,"y5",0.0280816453518127
27,7,1,"y1",0.0101977698172829
27,7,1,"y2",-0.00165066949022175
27,7,1,"y3",0.0111656227302218
27,7,1,"y4",0.00637611547504791
27,7,1,"y5",0.00334336628948195
27,7,2,"y1",1.14562912389982e-05
27,7,2,"y2",0.0382261188802298
27,7,2,"y3",0.00341255154644859
27,7,2,"y4",0.0208016938181856
27,7,2,"y5",-0.00842152480393377
27,7,3,"y1",-0.0148963613094469
27,7,3,"y2",-0.000233348045623805
27,7,3,"y3",-0.0033295849113455
27,7,3,"y4",0.0134388324359256
27,7,3,"y5",-0.000195555880225573
27,7,4,"y1",0.0161632759641999
27,7,4,"y2",0.00872616351803102
27,7,4,"y3",-0.0176243654012664
27,7,4,"y4",-0.0144946514303017
27,7,4,"y5",-0.0272169597004878
27,8,1,"y1",-0.00187497693154204
27,8,1,"y2",-0.00452573933659928
27,8,1,"y3",0.0054081021668726
27,8,1,"y4",-0.00558430143152178
27,8,1,"y5",-0.0133751627744479
27,8,2,"y1",0.0028932866676078
27,8,2,"y2",-0.0301731373016489
27,8,2,"y3",-0.0141800098857549
27,8,2,"y4",-0.0134640814760147
27,8,2,"y5",0.00262984956646894
27,8,3,"y1",0.00611288938889654
27,8,3,"y2",0.00284648733305426
27,8,3,"y3",0.00352389308588985
27,8,3,"y4",-0.00446709449753613
27,8,3,"y5",-0.011654909480224
27,8,4,"y1",-9.62971499476328e-05
27,8,4,"y2",-0.00393030633407931
27,8,4,"y3",-0.00267870997898412
27,8,4,"y4",-0.00159066669711105
27,8,4,"y5",-0.00306724712561091
27,9,1,"y1",-0.00264371161528076
27,9,1,"y2",0.00344285563286517
27,9,1,"y3",-0.00401333824882633
27,9,1,"y4",-0.000605125046438171
27,9,1,"y5",0.0105556101842051
27,9,2,"y1",-0.000590302879101334
27,9,2,"y2",0.0221269525182797
27,9,2,"y3",0.00417203828176294
27,9,2,"y4",0.00819066932077139
27,9,2,"y5",-0.0288437050742452
27,9,3,"y1",-0.0142733011067849
27,9,3,"y2",0.00448277838489608
27,9,3,"y3",-0.00390530044769433
27,9,3,"y4",-0.00426796302793309
27,9,3,"y5",-0.026798212351588
27,9,4,"y1",0.00689005372676366
27,9,4,"y2",0.00319881555143553
27,9,4,"y3",0.00764906878094762
27,9,4,"y4",-0.0109260399144574
27,9,4,"y5",0.00337151596096297
27,10,1,"y1",-0.00682361738360471
27,10,1,"y2",0.000867130181520182
27,10,1,"y3",-0.00666288365934409
27,10,1,"y4",-0.00439871499480782
27,10,1,"y5",0.00571656560830847
27,10,2,"y1",0.00152527855902196
27,10,2,"y2",-0.0124161329834087
27,10,2,"y3",-0.00241932385137289
27,10,2,"y4",0.00361336268964796
27,10,2,"y5",-0.00514649221074404
27,10,3,"y1",-0.00440450552921012
27,10,3,"y2",-0.00103313440635233
27,10,3,"y3",0.00422823421375518
27,10,3,"y4",0.00256119213524919
27,10,3,"y5",0.00547309210544589
27,10,4,"y1",0.00345728791336608
27,10,4,"y2",0.00405087273040694
27,10,4,"y3",0.00728665329242884
27,10,4,"y4",0.018083333416552
27,10,4,"y5",0.00618724151587524
28,1,1,"y1",0.772616267522783
28,1,1,"y2",0.895054722739447
28,1,1,"y3",0.923595887081297
28,1,1,"y4",0.786410696511461
28,1,1,"y5",0.713614161864342
28,1,2,"y1",0.847109372657764
28,1,2,"y2",0.89735923248598
28,1,2,"y3",0.907940987467636
28,1,2,"y4",0.771089166323815
28,1,2,"y5",0.832939640771234
28,1,3,"y1",0.926925656065462
28,1,3,"y2",0.91363280068702
28,1,3,"y3",0.893686209598583
28,1,3,"y4",0.743413294273194
28,1,3,"y5",0.718762007339446
28,1,4,"y1",0.758514549585318
28,1,4,"y2",0.743661143194639
28,1,4,"y3",0.76695973266647
28,1,4,"y4",0.980526833914638
28,1,4,"y5",0.673920885448354
28,2,1,"y1",0.0318318255880792
28,2,1,"y2",0.0105638909835938
28,2,1,"y3",-0.0451951696504035
28,2,1,"y4",-0.0260830450950826
28,2,1,"y5",-0.0425024764131248
28,2,2,"y1",0.00456128591730531
28,2,2,"y2",-0.00119709089449282
28,2,2,"y3",0.0402884177673567
28,2,2,"y4",-0.057691109109639
28,2,2,"y5",-0.0926733800682462
28,2,3,"y1",0.0400086137888089
28,2,3,"y2",-0.00212406225069695
28,2,3,"y3",0.00953338025319839
28,2,3,"y4",0.0483412083615637
28,2,3,"y5",-0.0172603925084415
28,2,4,"y1",0.037076717662848
28,2,4,"y2",0.0184214641702827
28,2,4,"y3",0.0720470348297984
28,2,4,"y4",-0.0401104024906322
28,2,4,"y5",-0.0112624113743449
28,3,1,"y1",0.0164339301223073
28,3,1,"y2",0.0573902782490254
28,3,1,"y3",0.0767461816828304
28,3,1,"y4",-0.071035617908517
28,3,1,"y5",0.0388986225400073
28,3,2,"y1",0.0120195555796837
28,3,2,"y2",0.0014578060389927
28,3,2,"y3",-0.00543002742856469
28,3,2,"y4",-0.0279262568348375
28,3,2,"y5",-0.0429213671384795
28,3,3,"y1",-0.0116122413325077
28,3,3,"y2",0.0130960063456265
28,3,3,"y3",0.0585271887499349
28,3,3,"y4",0.0254731608488338
28,3,3,"y5",-0.00282924844127541
28,3,4,"y1",0.0718714870681936
28,3,4,"y2",0.0297379111918343
28,3,4,"y3",0.0440801860910195
28,3,4,"y4",0.0586287133493119
28,3,4,"y5",0.00238469161585841
28,4,1,"y1",0.0678579921385283
28,4,1,"y2",0.0127192367403136
28,4,1,"y3",0.00603620061492549
28,4,1,"y4",0.0421749898706634
28,4,1,"y5",0.0366294490015681
28,4,2,"y1",0.0301824575206204
28,4,2,"y2",-0.0477450222524066
28,4,2,"y3",0.00141195471709021
28,4,2,"y4",0.0539397997131598
28,4,2,"y5",0.00450582308323666
28,4,3,"y1",-0.0259072433166474
28,4,3,"y2",0.0141611549408389
28,4,3,"y3",0.0303584947534218
28,4,3,"y4",0.0374817507125143
28,4,3,"y5",7.73466721617488e-05
28,4,4,"y1",0.0220813680308423
28,4,4,"y2",0.0461372773798021
28,4,4,"y3",0.039687626637837
28,4,4,"y4",-0.00557411924099305
28,4,4,"y5",0.0030101368612675
28,5,1,"y1",0.0278893798233428
28,5,1,"y2",-0.000650546876168834
28,5,1,"y3",-0.00497090884501639
28,5,1,"y4",0.0109781415172022
28,5,1,"y5",0.0179113710038659
28,5,2,"y1",0.0695551617137531
28,5,2,"y2",-0.0278116771758762
28,5,2,"y3",-0.00904908117141523
28,5,2,"y4",-0.0512827395584459
28,5,2,"y5",-0.036920374907216
28,5,3,"y1",-0.0116744082210563
28,5,3,"y2",0.000467599015110953
28,5,3,"y3",-0.00102976547997724
28,5,3,"y4",0.0021446371928735
28,5,3,"y5",-0.0224721287610441
28,5,4,"y1",0.0187853530731303
28,5,4,"y2",0.0164208296521071
28,5,4,"y3",0.00618025506664599
28,5,4,"y4",-0.00672617666679798
28,5,4,"y5",0.015435087319541
28,6,1,"y1",0.00748175654190186
28,6,1,"y2",0.0110311815821702
28,6,1,"y3",0.00267638857948138
28,6,1,"y4",0.01047210534697
28,6,1,"y5",0.00242255807366865
28,6,2,"y1",0.00359873219516704
28,6,2,"y2",0.0202109973600035
28,6,2,"y3",0.0356698391919401
28,6,2,"y4",0.00212351074359907
28,6,2,"y5",0.0115201524912768
28,6,3,"y1",-0.014114839778021
28,6,3,"y2",-0.0167237322183418
28,6,3,"y3",0.00713450311854924
28,6,3,"y4",0.0069796342988524
28,6,3,"y5",-0.0126606987898386
28,6,4,"y1",-0.0031709351704029
28,6,4,"y2",0.00649255339921639
28,6,4,"y3",0.0158372820903422
28,6,4,"y4",-0.00134740414775136
28,6,4,"y5",-0.0121581422353626
28,7,1,"y1",0.00166193982334839
28,7,1,"y2",0.00746981539882652
28,7,1,"y3",-0.00415352750618558
28,7,1,"y4",-0.0034764203417742
28,7,1,"y5",0.00558524598087473
28,7,2,"y1",0.0103244529705947
28,7,2,"y2",0.0186666744214554
28,7,2,"y3",0.0112342626824807
28,7,2,"y4",0.0129923409693558
28,7,2,"y5",0.0101051103831918
28,7,3,"y1",-0.00497307598003049
28,7,3,"y2",-0.00969717796076797
28,7,3,"y3",-0.00239839945165909
28,7,3,"y4",-0.00327260734972001
28,7,3,"y5",-0.00624749238557698
28,7,4,"y1",0.00131366488149343
28,7,4,"y2",-0.00342003260654689
28,7,4,"y3",0.00259110818812114
28,7,4,"y4",-0.00791816635372833
28,7,4,"y5",-0.00492558855956637
28,8,1,"y1",0.00809579136745897
28,8,1,"y2",-0.00656723140341509
28,8,1,"y3",0.00990347256457302
28,8,1,"y4",0.00931256269625635
28,8,1,"y5",0.00151294608794117
28,8,2,"y1",-0.00602570845958428
28,8,2,"y2",0.00426818705036558
28,8,2,"y3",-0.00451824397971012
28,8,2,"y4",-0.0126543549243534
28,8,2,"y5",-0.000745454114289057
28,8,3,"y1",-0.00469808614990475
28,8,3,"y2",-0.00105632322098881
28,8,3,"y3",0.00418838845794911
28,8,3,"y4",-0.00753248071086399
28,8,3,"y5",-0.00302682379131392
28,8,4,"y1",0.0131868984773237
28,8,4,"y2",0.0120917670102485
28,8,4,"y3",0.00823711688835771
28,8,4,"y4",0.00854610305833814
28,8,4,"y5",0.000383922230105083
28,9,1,"y1",-0.00556708450866805
28,9,1,"y2",-0.0026510180618694
28,9,1,"y3",0.00159942849396866
28,9,1,"y4",-0.00102520676236273
28,9,1,"y5",0.00199923635816579
28,9,2,"y1",-0.000217207851961665
28,9,2,"y2",-0.00847213019744331
28,9,2,"y3",-0.00679022043620314
28,9,2,"y4",0.0107433469081091
28,9,2,"y5",0.00557911946721956
28,9,3,"y1",-0.00284761904806452
28,9,3,"y2",0.00135309044194987
28,9,3,"y3",0
28,9,3,"y4",-0.00612293273345998
28,9,3,"y5",-0.00841497985791417
28,9,4,"y1",-0.000860783503758622
28,9,4,"y2",0.0022422715460847
28,9,4,"y3",-0.000686299688979042
28,9,4,"y4",-0.00481589551938288
28,9,4,"y5",-0.0071035891168918
28,10,1,"y1",-0.00520240926045523
28,10,1,"y2",0.00243862994669664
28,10,1,"y3",0.00708450737834765
28,10,1,"y4",0.00755669690711414
28,10,1,"y5",-0.0067083137737538
28,10,2,"y1",-0.000757821731712682
28,10,2,"y2",-0.0154862382966272
28,10,2,"y3",-0.011584981766242
28,10,2,"y4",0.0126678115073232
28,10,2,"y5",-0.00307670853258946
28,10,3,"y1",0.00792458432763132
28,10,3,"y2",0.00933134016776793
28,10,3,"y3",-0.00247986890055385
28,10,3,"y4",0.00700850535664799
28,10,3,"y5",0.00671000230230467
28,10,4,"y1",-0.0038109196610695
28,10,4,"y2",0.00506706798811229
28,10,4,"y3",0.00429244382869165
28,10,4,"y4",-0.000100499600564352
28,10,4,"y5",-3.18237055656478e-05
29,1,1,"y1",0.756892691720093
29,1,1,"y2",0.961217200299869
29,1,1,"y3",0.850387579031962
29,1,1,"y4",0.764430349805484
29,1,1,"y5",0.682267930325871
29,1,2,"y1",0.801991017586088
29,1,2,"y2",0.908936614284155
29,1,2,"y3",0.878285822448006
29,1,2,"y4",0.782610297885561
29,1,2,"y5",0.70739429353595
29,1,3,"y1",0.924428326660524
29,1,3,"y2",0.896337513114401
29,1,3,"y3",0.846519158269676
29,1,3,"y4",0.813943338983289
29,1,3,"y5",0.619882633458134
29,1,4,"y1",0.720521806903442
29,1,4,"y2",0.769804787962131
29,1,4,"y3",0.65334265781569
29,1,4,"y4",1
29,1,4,"y5",0.542297181116636
29,2,1,"y1",0.0299732238647989
29,2,1,"y2",0.0017013641443292
29,2,1,"y3",-0.0296252053595671
29,2,1,"y4",0.00343647522742208
29,2,1,"y5",-0.0573021649706852
29,2,2,"y1",-0.0683370566618932
29,2,2,"y2",0.0349985615777115
29,2,2,"y3",-0.071618092417571
29,2,2,"y4",-0.046175785261633
29,2,2,"y5",-0.081624323361407
29,2,3,"y1",0.0317864303665019
29,2,3,"y2",0.042806181798813
29,2,3,"y3",-0.0278493368355393
29,2,3,"y4",0.0364257526654436
29,2,3,"y5",0.0532312460323537
29,2,4,"y1",0.0755168464103936
29,2,4,"y2",0.0149372519299874
29,2,4,"y3",0.08136656542226
29,2,4,"y4",0
29,2,4,"y5",0.0248789720700112
29,3,1,"y1",0.0101293888677799
29,3,1,"y2",0.0110793138709849
29,3,1,"y3",-0.00174466398531314
29,3,1,"y4",0.0195950202533812
29,3,1,"y5",0.0145735126935043
29,3,2,"y1",0.0957686283082247
29,3,2,"y2",-0.125598193510454
29,3,2,"y3",0.151906166026438
29,3,2,"y4",0.033270766053939
29,3,2,"y5",0.0566517260631392
29,3,3,"y1",-0.0423691317432765
29,3,3,"y2",0.0513971692934577
29,3,3,"y3",0.0431592238920865
29,3,3,"y4",-0.0118644456567474
29,3,3,"y5",0.002940912174345
29,3,4,"y1",0.0769335193257911
29,3,4,"y2",0.0596133129249207
29,3,4,"y3",0.107034144200775
29,3,4,"y4",0
29,3,4,"y5",0.00508826203384805
29,4,1,"y1",0.0107186381573559
29,4,1,"y2",0.0145428317822572
29,4,1,"y3",0.0285667141539689
29,4,1,"y4",-0.0203872217252363
29,4,1,"y5",0.0133889594006441
29,4,2,"y1",0.0700537739305461
29,4,2,"y2",0.0219754893082971
29,4,2,"y3",-0.021318911867074
29,4,2,"y4",0.0181065888516926
29,4,2,"y5",-0.0502983617854068
29,4,3,"y1",-0.0118035755534798
29,4,3,"y2",0.00811273208772456
29,4,3,"y3",-0.00473868986141313
29,4,3,"y4",0.012252400405489
29,4,3,"y5",-0.00723786188026387
29,4,4,"y1",0.0228844072772618
29,4,4,"y2",0.0356173945823985
29,4,4,"y3",0.0145666657551959
29,4,4,"y4",0
29,4,4,"y5",0.0203306653048587
29,5,1,"y1",0.020271307500536
29,5,1,"y2",0.0102483613181036
29,5,1,"y3",0.00649898183345732
29,5,1,"y4",0.00866463643926019
29,5,1,"y5",0.00506178883947872
29,5,2,"y1",0.0307260878618786
29,5,2,"y2",0.0374814736191639
29,5,2,"y3",0.00302641780223711
29,5,2,"y4",0.0126740845164833
29,5,2,"y5",0.0144267057741476
29,5,3,"y1",-0.00222243689106449
29,5,3,"y2",-0.00205665563408475
29,5,3,"y3",0.00297136882643279
29,5,3,"y4",0.00262311648823554
29,5,3,"y5",0.00733735171978311
29,5,4,"y1",-0.00417315827816556
29,5,4,"y2",0.00521984274498344
29,5,4,"y3",0.00611294721275824
29,5,4,"y4",0
29,5,4,"y5",0.00462707746907765
29,6,1,"y1",0.0010923565309453
29,6,1,"y2",-6.69093282521516e-05
29,6,1,"y3",0.00640544341356053
29,6,1,"y4",0.0015683797484024
29,6,1,"y5",0.00967597388923003
29,6,2,"y1",0.0389876136784288
29,6,2,"y2",0.00273296329448447
29,6,2,"y3",0.0161165604323933
29,6,2,"y4",-0.0101299387052417
29,6,2,"y5",-0.0174914420699949
29,6,3,"y1",-0.00536985914330723
29,6,3,"y2",0.00340305933968843
29,6,3,"y3",0.0121517525046799
29,6,3,"y4",-0.00943772300767753
29,6,3,"y5",0.0334678984962118
29,6,4,"y1",0.0142185795489479
29,6,4,"y2",0.0259796076936213
29,6,4,"y3",0.0156539935898831
29,6,4,"y4",0
29,6,4,"y5",0.00427310427239935
29,7,1,"y1",0.0024152979388381
29,7,1,"y2",4.06865603801432e-05
29,7,1,"y3",-0.00230707405983499
29,7,1,"y4",0.0164164627355479
29,7,1,"y5",-0.00238568198726585
29,7,2,"y1",0.00682328300663926
29,7,2,"y2",0.00673681633383794
29,7,2,"y3",0.00306160932769617
29,7,2,"y4",0.00292357031150892
29,7,2,"y5",-0.00506116050951011
29,7,3,"y1",-0.00391196174303821
29,7,3,"y2",0
29,7,3,"y3",-0.00878433459543826
29,7,3,"y4",-0.0161805949319297
29,7,3,"y5",-0.02155203662425
29,7,4,"y1",0.00193277192756247
29,7,4,"y2",0.000609947349160866
29,7,4,"y3",0.000588508828061718
29,7,4,"y4",0
29,7,4,"y5",0.00356070294023147
29,8,1,"y1",0.0127848896006537
29,8,1,"y2",0.00123715135232838
29,8,1,"y3",0.00575541546822467
29,8,1,"y4",0.00373829741468856
29,8,1,"y5",0.00257567896613753
29,8,2,"y1",0.00241699181959421
29,8,2,"y2",0.00639300324445469
29,8,2,"y3",0.0116288040103079
29,8,2,"y4",0.0198613384213253
29,8,2,"y5",0.00853317493919648
29,8,3,"y1",-0.018697136173468
29,8,3,"y2",0
29,8,3,"y3",-0.0107112220593051
29,8,3,"y4",-0.0118043295335345
29,8,3,"y5",0.0137361762844994
29,8,4,"y1",-0.00304317468194126
29,8,4,"y2",0.00201591333052209
29,8,4,"y3",-0.00125600824518191
29,8,4,"y4",0
29,8,4,"y5",0.000655103522178235
29,9,1,"y1",0.0109525169247056
29,9,1,"y2",0
29,9,1,"y3",0.0148384131647953
29,9,1,"y4",0.0123931964573148
29,9,1,"y5",0.00147626810040302
29,9,2,"y1",-0.00681912019231223
29,9,2,"y2",-0.000754207218414904
29,9,2,"y3",0.000614083952634514
29,9,2,"y4",0.00554876329921161
29,9,2,"y5",0.0114532454667604
29,9,3,"y1",0.0137600036153239
29,9,3,"y2",0
29,9,3,"y3",0.0274397532268783
29,9,3,"y4",0.0129415772060617
29,9,3,"y5",0.0113621520222789
29,9,4,"y1",0.0112553892643388
29,9,4,"y2",0.00692466625043564
29,9,4,"y3",-0.00803036048967321
29,9,4,"y4",-0.00136449910368619
29,9,4,"y5",-0.00425093435098911
29,10,1,"y1",-0.00844714031080718
29,10,1,"y2",-0.00189773948496552
29,10,1,"y3",-0.0117675695649067
29,10,1,"y4",0.000238203978667695
29,10,1,"y5",0.0018488910595138
29,10,2,"y1",0.00112210691884729
29,10,2,"y2",0.0187921942258258
29,10,2,"y3",0.0111151275058425
29,10,2,"y4",0.00187331589901141
29,10,2,"y5",-0.00263926641641299
29,10,3,"y1",0.00227450595607503
29,10,3,"y2",0
29,10,3,"y3",-0.0149224616711605
29,10,3,"y4",0.00788420253205102
29,10,3,"y5",0.00174738329249635
29,10,4,"y1",0.00107838226440971
29,10,4,"y2",0.00157046923664617
29,10,4,"y3",-0.0015936595864664
29,10,4,"y4",0.000841998970037117
29,10,4,"y5",-3.73115692349213e-05
30,1,1,"y1",0.854291969037392
30,1,1,"y2",0.919652744760586
30,1,1,"y3",0.78195301803825
30,1,1,"y4",0.805087154145008
30,1,1,"y5",0.615476011615701
30,1,2,"y1",0.913577523558959
30,1,2,"y2",0.936933869953381
30,1,2,"y3",0.685737463903226
30,1,2,"y4",0.875645645498672
30,1,2,"y5",0.590979447599718
30,1,3,"y1",0.950421772379484
30,1,3,"y2",0.849133850263855
30,1,3,"y3",0.761774854631738
30,1,3,"y4",0.841917688254857
30,1,3,"y5",0.585493207003238
30,1,4,"y1",0.817025084412461
30,1,4,"y2",0.839687762385408
30,1,4,"y3",0.698747336697753
30,1,4,"y4",0.979540523507918
30,1,4,"y5",0.602664888448572
30,2,1,"y1",0.000691411121589547
30,2,1,"y2",0.0206959080812531
30,2,1,"y3",0.0403336158938535
30,2,1,"y4",0.0617229893663824
30,2,1,"y5",0.0971247788468514
30,2,2,"y1",-0.0619862876805675
30,2,2,"y2",0.0100265229604027
30,2,2,"y3",0.146894973337297
30,2,2,"y4",-0.0356220125969411
30,2,2,"y5",0.0578365614720544
30,2,3,"y1",0.00972201485156887
30,2,3,"y2",0.0613827561655822
30,2,3,"y3",0.0642127594789244
30,2,3,"y4",-0.0534066622908037
30,2,3,"y5",0.0410924818756243
30,2,4,"y1",0.0250240757605823
30,2,4,"y2",0.0114822751551161
30,2,4,"y3",0.0770947684408227
30,2,4,"y4",0.00609304056463833
30,2,4,"y5",-0.0165476626035289
30,3,1,"y1",0.0711487956580091
30,3,1,"y2",-0.0283965846189408
30,3,1,"y3",0.0956836405390793
30,3,1,"y4",-0.112400780036526
30,3,1,"y5",-0.0115967269829333
30,3,2,"y1",0.0531513634714688
30,3,2,"y2",-0.0589771474594131
30,3,2,"y3",0.0373761828720176
30,3,2,"y4",-0.027071646206659
30,3,2,"y5",-0.0271160962391876
30,3,3,"y1",0.0128051755549345
30,3,3,"y2",0.0427951537514534
30,3,3,"y3",0.0493966256423848
30,3,3,"y4",0.023938487691076
30,3,3,"y5",0.0260889003800255
30,3,4,"y1",0.05080058281857
30,3,4,"y2",0.028846727868847
30,3,4,"y3",0.0530322773801405
30,3,4,"y4",-0.0154843118175413
30,3,4,"y5",0.0382367593542184
30,4,1,"y1",0.0435774772078051
30,4,1,"y2",-0.00262066714170717
30,4,1,"y3",-0.0777411260368622
30,4,1,"y4",0.0566735575408096
30,4,1,"y5",-0.00117244879493061
30,4,2,"y1",0.0670413393660014
30,4,2,"y2",-0.0394616623209867
30,4,2,"y3",0.0119477217216056
30,4,2,"y4",-0.0163761879287289
30,4,2,"y5",-0.0111959412994975
30,4,3,"y1",-0.024873900744563
30,4,3,"y2",0.028793857830345
30,4,3,"y3",-0.00631605407923275
30,4,3,"y4",0.0495425260540842
30,4,3,"y5",0.0474916455282467
30,4,4,"y1",0.024140765577031
30,4,4,"y2",0.0326528705816939
30,4,4,"y3",0.0355510172535842
30,4,4,"y4",-0.00163354824966822
30,4,4,"y5",-0.0147968654748275
30,5,1,"y1",0.00349729559574374
30,5,1,"y2",0.000798183784492923
30,5,1,"y3",0.0528712098262579
30,5,1,"y4",-0.026364279478286
30,5,1,"y5",-0.0140780722157724
30,5,2,"y1",0.00395435568392322
30,5,2,"y2",-0.0131062962871936
30,5,2,"y3",-0.0407567513352088
30,5,2,"y4",-0.0402012993640196
30,5,2,"y5",-0.00799657754966465
30,5,3,"y1",-0.00411212594760346
30,5,3,"y2",0.00612115549677927
30,5,3,"y3",0.017162552061546
30,5,3,"y4",0.0107957910899399
30,5,3,"y5",0.0153303227442805
30,5,4,"y1",0.00839454483166835
30,5,4,"y2",0.0264062938345475
30,5,4,"y3",0.0227063256228688
30,5,4,"y4",-0.0265579273532394
30,5,4,"y5",9.87109982538703e-05
30,6,1,"y1",0.00801878303822035
30,6,1,"y2",0.00452516436136063
30,6,1,"y3",-0.0293183847980354
30,6,1,"y4",-0.00814764181247085
30,6,1,"y5",-0.0304409332570434
30,6,2,"y1",0.0175658495659703
30,6,2,"y2",0.0120279005067023
30,6,2,"y3",-0.026086622327314
30,6,2,"y4",-2.33181204900568e-06
30,6,2,"y5",-0.0224726465312054
30,6,3,"y1",0.0012813943341784
30,6,3,"y2",0.00152768138368886
30,6,3,"y3",0.0109910787312928
30,6,3,"y4",0.00184110827335848
30,6,3,"y5",0.0136384350454836
30,6,4,"y1",0.000408118368396271
30,6,4,"y2",-0.00600477941148547
30,6,4,"y3",0.0223015368660769
30,6,4,"y4",0.00273875670163426
30,6,4,"y5",0.00249212040849345
30,7,1,"y1",-0.00377585349653731
30,7,1,"y2",0.0127118620519887
30,7,1,"y3",0.000725714988017434
30,7,1,"y4",0.0163923359257325
30,7,1,"y5",0.0120239745508598
