"run","visit","cluster","feature","importance"
28,3,4,"y4",0.999045144773318
28,3,4,"y5",0.665043165689867
28,4,1,"y1",0.888740015371698
28,4,1,"y2",0.97572812871238
28,4,1,"y3",0.96118309972865
28,4,1,"y4",0.731467023378525
28,4,1,"y5",0.746639756992793
28,4,2,"y1",0.893872671675374
28,4,2,"y2",0.849874925378073
28,4,2,"y3",0.944211332523518
28,4,2,"y4",0.739411600092498
28,4,2,"y5",0.701850716647745
28,4,3,"y1",0.929414785205116
28,4,3,"y2",0.938765899722788
28,4,3,"y3",0.992105273355138
28,4,3,"y4",0.854709414196105
28,4,3,"y5",0.698749713061891
28,4,4,"y1",0.889544122347202
28,4,4,"y2",0.837957795936558
28,4,4,"y3",0.922774580225125
28,4,4,"y4",0.993471025532325
28,4,4,"y5",0.668053302551135
28,5,1,"y1",0.916629395195041
28,5,1,"y2",0.975077581836211
28,5,1,"y3",0.956212190883634
28,5,1,"y4",0.742445164895727
28,5,1,"y5",0.764551127996659
28,5,2,"y1",0.963427833389127
28,5,2,"y2",0.822063248202197
28,5,2,"y3",0.935162251352103
28,5,2,"y4",0.688128860534052
28,5,2,"y5",0.664930341740529
28,5,3,"y1",0.91774037698406
28,5,3,"y2",0.939233498737899
28,5,3,"y3",0.991075507875161
28,5,3,"y4",0.856854051388979
28,5,3,"y5",0.676277584300847
28,5,4,"y1",0.908329475420332
28,5,4,"y2",0.854378625588665
28,5,4,"y3",0.928954835291771
28,5,4,"y4",0.986744848865527
28,5,4,"y5",0.683488389870676
28,6,1,"y1",0.924111151736942
28,6,1,"y2",0.986108763418381
28,6,1,"y3",0.958888579463115
28,6,1,"y4",0.752917270242697
28,6,1,"y5",0.766973686070327
28,6,2,"y1",0.967026565584294
28,6,2,"y2",0.842274245562201
28,6,2,"y3",0.970832090544043
28,6,2,"y4",0.690252371277651
28,6,2,"y5",0.676450494231806
28,6,3,"y1",0.903625537206039
28,6,3,"y2",0.922509766519557
28,6,3,"y3",0.99821001099371
28,6,3,"y4",0.863833685687831
28,6,3,"y5",0.663616885511009
28,6,4,"y1",0.90515854024993
28,6,4,"y2",0.860871178987882
28,6,4,"y3",0.944792117382113
28,6,4,"y4",0.985397444717775
28,6,4,"y5",0.671330247635313
28,7,1,"y1",0.925773091560291
28,7,1,"y2",0.993578578817208
28,7,1,"y3",0.954735051956929
28,7,1,"y4",0.749440849900923
28,7,1,"y5",0.772558932051202
28,7,2,"y1",0.977351018554888
28,7,2,"y2",0.860940919983656
28,7,2,"y3",0.982066353226524
28,7,2,"y4",0.703244712247007
28,7,2,"y5",0.686555604614998
28,7,3,"y1",0.898652461226008
28,7,3,"y2",0.912812588558789
28,7,3,"y3",0.995811611542051
28,7,3,"y4",0.860561078338111
28,7,3,"y5",0.657369393125432
28,7,4,"y1",0.906472205131423
28,7,4,"y2",0.857451146381335
28,7,4,"y3",0.947383225570234
28,7,4,"y4",0.977479278364047
28,7,4,"y5",0.666404659075747
28,8,1,"y1",0.93386888292775
28,8,1,"y2",0.987011347413793
28,8,1,"y3",0.964638524521502
28,8,1,"y4",0.758753412597179
28,8,1,"y5",0.774071878139143
28,8,2,"y1",0.971325310095304
28,8,2,"y2",0.865209107034022
28,8,2,"y3",0.977548109246813
28,8,2,"y4",0.690590357322653
28,8,2,"y5",0.685810150500709
28,8,3,"y1",0.893954375076104
28,8,3,"y2",0.911756265337801
28,8,3,"y3",1
28,8,3,"y4",0.853028597627247
28,8,3,"y5",0.654342569334118
28,8,4,"y1",0.919659103608747
28,8,4,"y2",0.869542913391583
28,8,4,"y3",0.955620342458592
28,8,4,"y4",0.986025381422385
28,8,4,"y5",0.666788581305852
28,9,1,"y1",0.928301798419082
28,9,1,"y2",0.984360329351923
28,9,1,"y3",0.966237953015471
28,9,1,"y4",0.757728205834816
28,9,1,"y5",0.776071114497309
28,9,2,"y1",0.971108102243343
28,9,2,"y2",0.856736976836578
28,9,2,"y3",0.97075788881061
28,9,2,"y4",0.701333704230762
28,9,2,"y5",0.691389269967928
28,9,3,"y1",0.891106756028039
28,9,3,"y2",0.91310935577975
28,9,3,"y3",1
28,9,3,"y4",0.846905664893787
28,9,3,"y5",0.645927589476203
28,9,4,"y1",0.918798320104988
28,9,4,"y2",0.871785184937668
28,9,4,"y3",0.954934042769613
28,9,4,"y4",0.981209485903002
28,9,4,"y5",0.65968499218896
28,10,1,"y1",0.923099389158627
28,10,1,"y2",0.98679895929862
28,10,1,"y3",0.973322460393819
28,10,1,"y4",0.76528490274193
28,10,1,"y5",0.769362800723555
28,10,2,"y1",0.97035028051163
28,10,2,"y2",0.841250738539951
28,10,2,"y3",0.959172907044368
28,10,2,"y4",0.714001515738086
28,10,2,"y5",0.688312561435339
28,10,3,"y1",0.89903134035567
28,10,3,"y2",0.922440695947518
28,10,3,"y3",0.997520131099446
28,10,3,"y4",0.853914170250435
28,10,3,"y5",0.652637591778508
28,10,4,"y1",0.914987400443919
28,10,4,"y2",0.87685225292578
28,10,4,"y3",0.959226486598305
28,10,4,"y4",0.981108986302438
28,10,4,"y5",0.659653168483395
29,1,1,"y1",0.756892691720093
29,1,1,"y2",0.961217200299869
29,1,1,"y3",0.850387579031962
29,1,1,"y4",0.764430349805484
29,1,1,"y5",0.682267930325871
29,1,2,"y1",0.801991017586088
29,1,2,"y2",0.908936614284155
29,1,2,"y3",0.878285822448006
29,1,2,"y4",0.782610297885561
29,1,2,"y5",0.70739429353595
29,1,3,"y1",0.924428326660524
29,1,3,"y2",0.896337513114401
29,1,3,"y3",0.846519158269676
29,1,3,"y4",0.813943338983289
29,1,3,"y5",0.619882633458134
29,1,4,"y1",0.720521806903442
29,1,4,"y2",0.769804787962131
29,1,4,"y3",0.65334265781569
29,1,4,"y4",1
29,1,4,"y5",0.542297181116636
29,2,1,"y1",0.786865915584892
29,2,1,"y2",0.962918564444198
29,2,1,"y3",0.820762373672395
29,2,1,"y4",0.767866825032906
29,2,1,"y5",0.624965765355186
29,2,2,"y1",0.733653960924195
29,2,2,"y2",0.943935175861867
29,2,2,"y3",0.806667730030435
29,2,2,"y4",0.736434512623928
29,2,2,"y5",0.625769970174543
29,2,3,"y1",0.956214757027025
29,2,3,"y2",0.939143694913214
29,2,3,"y3",0.818669821434137
29,2,3,"y4",0.850369091648732
29,2,3,"y5",0.673113879490488
29,2,4,"y1",0.796038653313836
29,2,4,"y2",0.784742039892118
29,2,4,"y3",0.73470922323795
29,2,4,"y4",1
29,2,4,"y5",0.567176153186647
29,3,1,"y1",0.796995304452672
29,3,1,"y2",0.973997878315183
29,3,1,"y3",0.819017709687082
29,3,1,"y4",0.787461845286287
29,3,1,"y5",0.63953927804869
29,3,2,"y1",0.829422589232419
29,3,2,"y2",0.818336982351413
29,3,2,"y3",0.958573896056872
29,3,2,"y4",0.769705278677867
29,3,2,"y5",0.682421696237682
29,3,3,"y1",0.913845625283749
29,3,3,"y2",0.990540864206672
29,3,3,"y3",0.861829045326223
29,3,3,"y4",0.838504645991985
29,3,3,"y5",0.676054791664833
29,3,4,"y1",0.872972172639627
29,3,4,"y2",0.844355352817039
29,3,4,"y3",0.841743367438725
29,3,4,"y4",1
29,3,4,"y5",0.572264415220495
29,4,1,"y1",0.807713942610028
29,4,1,"y2",0.98854071009744
29,4,1,"y3",0.847584423841051
29,4,1,"y4",0.767074623561051
29,4,1,"y5",0.652928237449335
29,4,2,"y1",0.899476363162965
29,4,2,"y2",0.84031247165971
29,4,2,"y3",0.937254984189798
29,4,2,"y4",0.787811867529559
29,4,2,"y5",0.632123334452276
29,4,3,"y1",0.902042049730269
29,4,3,"y2",0.998653596294396
29,4,3,"y3",0.85709035546481
29,4,3,"y4",0.850757046397474
29,4,3,"y5",0.668816929784569
29,4,4,"y1",0.895856579916889
29,4,4,"y2",0.879972747399438
29,4,4,"y3",0.856310033193921
29,4,4,"y4",1
29,4,4,"y5",0.592595080525354
29,5,1,"y1",0.827985250110564
29,5,1,"y2",0.998789071415544
29,5,1,"y3",0.854083405674508
29,5,1,"y4",0.775739260000311
29,5,1,"y5",0.657990026288813
29,5,2,"y1",0.930202451024844
29,5,2,"y2",0.877793945278874
29,5,2,"y3",0.940281401992035
29,5,2,"y4",0.800485952046043
29,5,2,"y5",0.646550040226423
29,5,3,"y1",0.899819612839205
29,5,3,"y2",0.996596940660312
29,5,3,"y3",0.860061724291243
29,5,3,"y4",0.85338016288571
29,5,3,"y5",0.676154281504352
29,5,4,"y1",0.891683421638723
29,5,4,"y2",0.885192590144421
29,5,4,"y3",0.862422980406679
29,5,4,"y4",1
29,5,4,"y5",0.597222157994432
29,6,1,"y1",0.829077606641509
29,6,1,"y2",0.998722162087291
29,6,1,"y3",0.860488849088069
29,6,1,"y4",0.777307639748713
29,6,1,"y5",0.667666000178043
29,6,2,"y1",0.969190064703273
29,6,2,"y2",0.880526908573358
29,6,2,"y3",0.956397962424429
29,6,2,"y4",0.790356013340801
29,6,2,"y5",0.629058598156428
29,6,3,"y1",0.894449753695897
29,6,3,"y2",1
29,6,3,"y3",0.872213476795923
29,6,3,"y4",0.843942439878032
29,6,3,"y5",0.709622180000564
29,6,4,"y1",0.905902001187671
29,6,4,"y2",0.911172197838042
29,6,4,"y3",0.878076973996562
29,6,4,"y4",1
29,6,4,"y5",0.601495262266831
29,7,1,"y1",0.831492904580347
29,7,1,"y2",0.998762848647672
29,7,1,"y3",0.858181775028234
29,7,1,"y4",0.793724102484261
29,7,1,"y5",0.665280318190777
29,7,2,"y1",0.976013347709912
29,7,2,"y2",0.887263724907196
29,7,2,"y3",0.959459571752125
29,7,2,"y4",0.79327958365231
29,7,2,"y5",0.623997437646918
29,7,3,"y1",0.890537791952859
29,7,3,"y2",1
29,7,3,"y3",0.863429142200485
29,7,3,"y4",0.827761844946102
29,7,3,"y5",0.688070143376314
29,7,4,"y1",0.907834773115234
29,7,4,"y2",0.911782145187203
29,7,4,"y3",0.878665482824624
29,7,4,"y4",1
29,7,4,"y5",0.605055965207062
29,8,1,"y1",0.844277794181001
29,8,1,"y2",1
29,8,1,"y3",0.863937190496459
29,8,1,"y4",0.79746239989895
29,8,1,"y5",0.667855997156915
29,8,2,"y1",0.978430339529506
29,8,2,"y2",0.893656728151651
29,8,2,"y3",0.971088375762433
29,8,2,"y4",0.813140922073635
29,8,2,"y5",0.632530612586115
29,8,3,"y1",0.871840655779391
29,8,3,"y2",1
29,8,3,"y3",0.85271792014118
29,8,3,"y4",0.815957515412568
29,8,3,"y5",0.701806319660813
29,8,4,"y1",0.904791598433292
29,8,4,"y2",0.913798058517725
29,8,4,"y3",0.877409474579442
29,8,4,"y4",1
29,8,4,"y5",0.605711068729241
29,9,1,"y1",0.855230311105707
29,9,1,"y2",1
29,9,1,"y3",0.878775603661254
29,9,1,"y4",0.809855596356265
29,9,1,"y5",0.669332265257318
29,9,2,"y1",0.971611219337194
29,9,2,"y2",0.892902520933236
29,9,2,"y3",0.971702459715067
29,9,2,"y4",0.818689685372847
29,9,2,"y5",0.643983858052875
29,9,3,"y1",0.885600659394715
29,9,3,"y2",1
29,9,3,"y3",0.880157673368058
29,9,3,"y4",0.828899092618629
29,9,3,"y5",0.713168471683092
29,9,4,"y1",0.916046987697631
29,9,4,"y2",0.920722724768161
29,9,4,"y3",0.869379114089769
29,9,4,"y4",0.998635500896314
29,9,4,"y5",0.601460134378252
29,10,1,"y1",0.846783170794899
29,10,1,"y2",0.998102260515034
29,10,1,"y3",0.867008034096347
29,10,1,"y4",0.810093800334932
29,10,1,"y5",0.671181156316832
29,10,2,"y1",0.972733326256041
29,10,2,"y2",0.911694715159062
29,10,2,"y3",0.98281758722091
29,10,2,"y4",0.820563001271858
29,10,2,"y5",0.641344591636462
29,10,3,"y1",0.88787516535079
29,10,3,"y2",1
29,10,3,"y3",0.865235211696897
29,10,3,"y4",0.836783295150681
29,10,3,"y5",0.714915854975589
29,10,4,"y1",0.917125369962041
29,10,4,"y2",0.922293194004807
29,10,4,"y3",0.867785454503303
29,10,4,"y4",0.999477499866351
29,10,4,"y5",0.601422822809017
30,1,1,"y1",0.854291969037392
30,1,1,"y2",0.919652744760586
30,1,1,"y3",0.78195301803825
30,1,1,"y4",0.805087154145008
30,1,1,"y5",0.615476011615701
30,1,2,"y1",0.913577523558959
30,1,2,"y2",0.936933869953381
30,1,2,"y3",0.685737463903226
30,1,2,"y4",0.875645645498672
30,1,2,"y5",0.590979447599718
30,1,3,"y1",0.950421772379484
30,1,3,"y2",0.849133850263855
30,1,3,"y3",0.761774854631738
30,1,3,"y4",0.841917688254857
30,1,3,"y5",0.585493207003238
30,1,4,"y1",0.817025084412461
30,1,4,"y2",0.839687762385408
30,1,4,"y3",0.698747336697753
30,1,4,"y4",0.979540523507918
30,1,4,"y5",0.602664888448572
30,2,1,"y1",0.854983380158982
30,2,1,"y2",0.940348652841839
30,2,1,"y3",0.822286633932103
30,2,1,"y4",0.86681014351139
30,2,1,"y5",0.712600790462553
30,2,2,"y1",0.851591235878392
30,2,2,"y2",0.946960392913783
30,2,2,"y3",0.832632437240522
30,2,2,"y4",0.84002363290173
30,2,2,"y5",0.648816009071773
30,2,3,"y1",0.960143787231053
30,2,3,"y2",0.910516606429437
30,2,3,"y3",0.825987614110663
30,2,3,"y4",0.788511025964054
30,2,3,"y5",0.626585688878862
30,2,4,"y1",0.842049160173043
30,2,4,"y2",0.851170037540525
30,2,4,"y3",0.775842105138575
30,2,4,"y4",0.985633564072556
30,2,4,"y5",0.586117225845043
30,3,1,"y1",0.926132175816991
30,3,1,"y2",0.911952068222898
30,3,1,"y3",0.917970274471183
30,3,1,"y4",0.754409363474864
30,3,1,"y5",0.701004063479619
30,3,2,"y1",0.90474259934986
30,3,2,"y2",0.88798324545437
30,3,2,"y3",0.87000862011254
30,3,2,"y4",0.812951986695071
30,3,2,"y5",0.621699912832585
30,3,3,"y1",0.972948962785987
30,3,3,"y2",0.953311760180891
30,3,3,"y3",0.875384239753048
30,3,3,"y4",0.81244951365513
30,3,3,"y5",0.652674589258888
30,3,4,"y1",0.892849742991613
30,3,4,"y2",0.880016765409372
30,3,4,"y3",0.828874382518716
30,3,4,"y4",0.970149252255015
30,3,4,"y5",0.624353985199261
30,4,1,"y1",0.969709653024796
30,4,1,"y2",0.909331401081191
30,4,1,"y3",0.84022914843432
30,4,1,"y4",0.811082921015673
30,4,1,"y5",0.699831614684689
30,4,2,"y1",0.971783938715862
30,4,2,"y2",0.848521583133384
30,4,2,"y3",0.881956341834146
30,4,2,"y4",0.796575798766343
30,4,2,"y5",0.610503971533088
30,4,3,"y1",0.948075062041424
30,4,3,"y2",0.982105618011236
30,4,3,"y3",0.869068185673815
30,4,3,"y4",0.861992039709214
30,4,3,"y5",0.700166234787134
30,4,4,"y1",0.916990508568644
30,4,4,"y2",0.912669635991065
30,4,4,"y3",0.8644253997723
30,4,4,"y4",0.968515704005346
30,4,4,"y5",0.609557119724434
30,5,1,"y1",0.97320694862054
30,5,1,"y2",0.910129584865684
30,5,1,"y3",0.893100358260578
30,5,1,"y4",0.784718641537387
30,5,1,"y5",0.685753542468916
30,5,2,"y1",0.975738294399785
30,5,2,"y2",0.83541528684619
30,5,2,"y3",0.841199590498937
30,5,2,"y4",0.756374499402323
30,5,2,"y5",0.602507393983423
30,5,3,"y1",0.943962936093821
30,5,3,"y2",0.988226773508015
30,5,3,"y3",0.886230737735361
30,5,3,"y4",0.872787830799154
30,5,3,"y5",0.715496557531415
30,5,4,"y1",0.925385053400313
30,5,4,"y2",0.939075929825613
30,5,4,"y3",0.887131725395169
30,5,4,"y4",0.941957776652107
30,5,4,"y5",0.609655830722688
30,6,1,"y1",0.98122573165876
30,6,1,"y2",0.914654749227045
30,6,1,"y3",0.863781973462543
30,6,1,"y4",0.776570999724917
30,6,1,"y5",0.655312609211873
30,6,2,"y1",0.993304143965755
30,6,2,"y2",0.847443187352892
30,6,2,"y3",0.815112968171623
30,6,2,"y4",0.756372167590274
30,6,2,"y5",0.580034747452218
30,6,3,"y1",0.945244330427999
30,6,3,"y2",0.989754454891704
30,6,3,"y3",0.897221816466654
30,6,3,"y4",0.874628939072512
30,6,3,"y5",0.729134992576898
30,6,4,"y1",0.925793171768709
30,6,4,"y2",0.933071150414127
30,6,4,"y3",0.909433262261246
30,6,4,"y4",0.944696533353741
30,6,4,"y5",0.612147951131181
30,7,1,"y1",0.977449878162223
30,7,1,"y2",0.927366611279033
30,7,1,"y3",0.86450768845056
30,7,1,"y4",0.792963335650649
30,7,1,"y5",0.667336583762733
30,7,2,"y1",0.980980286720008
30,7,2,"y2",0.836947633121645
30,7,2,"y3",0.810542453043713
30,7,2,"y4",0.753814921734033
30,7,2,"y5",0.579433636399784
30,7,3,"y1",0.940088786863235
30,7,3,"y2",0.99768667932036
30,7,3,"y3",0.910632015607322
30,7,3,"y4",0.873178273447029
30,7,3,"y5",0.726312138061821
30,7,4,"y1",0.93698161459436
30,7,4,"y2",0.940350332264809
30,7,4,"y3",0.902138587199144
30,7,4,"y4",0.952357073588716
30,7,4,"y5",0.628356680942176
30,8,1,"y1",0.97960757976576
30,8,1,"y2",0.946282782499561
30,8,1,"y3",0.824025300141467
30,8,1,"y4",0.82878011409262
30,8,1,"y5",0.65834171444448
30,8,2,"y1",0.986160096134527
30,8,2,"y2",0.8329550443546
30,8,2,"y3",0.792815546629979
30,8,2,"y4",0.753845794638978
30,8,2,"y5",0.576441773087528
30,8,3,"y1",0.930064411631482
30,8,3,"y2",0.996203329606307
30,8,3,"y3",0.909292490401431
30,8,3,"y4",0.873425153030281
30,8,3,"y5",0.703347002901285
30,8,4,"y1",0.948381770487278
30,8,4,"y2",0.946594723110313
30,8,4,"y3",0.903006752945343
30,8,4,"y4",0.960159494897211
30,8,4,"y5",0.638463447717078
30,9,1,"y1",0.986655655154439
30,9,1,"y2",0.952648813406844
30,9,1,"y3",0.874189240530361
30,9,1,"y4",0.831685103521793
30,9,1,"y5",0.666430006880922
30,9,2,"y1",0.99226409315153
30,9,2,"y2",0.830367205141048
30,9,2,"y3",0.77459119389325
30,9,2,"y4",0.743561174695515
30,9,2,"y5",0.56705691489782
30,9,3,"y1",0.949632715975199
30,9,3,"y2",0.994751344734406
30,9,3,"y3",0.922173611604366
30,9,3,"y4",0.881058108064396
30,9,3,"y5",0.713317902569962
30,9,4,"y1",0.947285076693817
30,9,4,"y2",0.930928072821356
30,9,4,"y3",0.883926131537218
30,9,4,"y4",0.945518706088219
30,9,4,"y5",0.588166134921957
30,10,1,"y1",0.974703142708709
30,10,1,"y2",0.954238449261243
30,10,1,"y3",0.849841397991878
30,10,1,"y4",0.843755933503165
30,10,1,"y5",0.662822755773263
30,10,2,"y1",0.993797986315797
30,10,2,"y2",0.836174032757078
30,10,2,"y3",0.771835141392004
30,10,2,"y4",0.752527358083151
30,10,2,"y5",0.566406116709778
30,10,3,"y1",0.940253999865277
30,10,3,"y2",0.994627317212489
30,10,3,"y3",0.9130945160582
30,10,3,"y4",0.870227979971413
30,10,3,"y5",0.713719716557549
30,10,4,"y1",0.945116637796911
30,10,4,"y2",0.935734012237162
30,10,4,"y3",0.881702357364494
30,10,4,"y4",0.94636609278355
30,10,4,"y5",0.604044454096275
